"REF_DATE","GEO","DGUID","Country of residence","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03","Nova Scotia","2016A000212","Iceland","Persons","249","units","0","v127051","4.36","1","","","","0"
"2020-04","Nova Scotia","2016A000212","Iceland","Persons","249","units","0","v127051","4.36","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Ireland","Persons","249","units","0","v127052","4.37","21","","","","0"
"2020-01","Nova Scotia","2016A000212","Ireland","Persons","249","units","0","v127052","4.37","10","","","","0"
"2020-02","Nova Scotia","2016A000212","Ireland","Persons","249","units","0","v127052","4.37","3","","","","0"
"2020-03","Nova Scotia","2016A000212","Ireland","Persons","249","units","0","v127052","4.37","5","","","","0"
"2020-04","Nova Scotia","2016A000212","Ireland","Persons","249","units","0","v127052","4.37","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Isle of Man","Persons","249","units","0","v127260","4.237","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Isle of Man","Persons","249","units","0","v127260","4.237","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Isle of Man","Persons","249","units","0","v127260","4.237","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Isle of Man","Persons","249","units","0","v127260","4.237","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Isle of Man","Persons","249","units","0","v127260","4.237","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Jersey","Persons","249","units","0","v122610471","4.263","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Jersey","Persons","249","units","0","v122610471","4.263","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Jersey","Persons","249","units","0","v122610471","4.263","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Jersey","Persons","249","units","0","v122610471","4.263","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Jersey","Persons","249","units","0","v122610471","4.263","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Kosovo","Persons","249","units","0","v122610472","4.266","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Kosovo","Persons","249","units","0","v122610472","4.266","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Kosovo","Persons","249","units","0","v122610472","4.266","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Kosovo","Persons","249","units","0","v122610472","4.266","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Kosovo","Persons","249","units","0","v122610472","4.266","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Latvia","Persons","249","units","0","v127055","4.40","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Latvia","Persons","249","units","0","v127055","4.40","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Latvia","Persons","249","units","0","v127055","4.40","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Latvia","Persons","249","units","0","v127055","4.40","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Latvia","Persons","249","units","0","v127055","4.40","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Lithuania","Persons","249","units","0","v127057","4.42","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Lithuania","Persons","249","units","0","v127057","4.42","2","","","","0"
"2020-02","Nova Scotia","2016A000212","Lithuania","Persons","249","units","0","v127057","4.42","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Lithuania","Persons","249","units","0","v127057","4.42","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Lithuania","Persons","249","units","0","v127057","4.42","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Liechtenstein","Persons","249","units","0","v127056","4.41","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Liechtenstein","Persons","249","units","0","v127056","4.41","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Liechtenstein","Persons","249","units","0","v127056","4.41","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Liechtenstein","Persons","249","units","0","v127056","4.41","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Liechtenstein","Persons","249","units","0","v127056","4.41","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Luxembourg","Persons","249","units","0","v127058","4.43","1","","","","0"
"2020-01","Nova Scotia","2016A000212","Luxembourg","Persons","249","units","0","v127058","4.43","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Luxembourg","Persons","249","units","0","v127058","4.43","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Luxembourg","Persons","249","units","0","v127058","4.43","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Luxembourg","Persons","249","units","0","v127058","4.43","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Macedonia, Republic of","Persons","249","units","0","v760373","4.254","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Macedonia, Republic of","Persons","249","units","0","v760373","4.254","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Macedonia, Republic of","Persons","249","units","0","v760373","4.254","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Macedonia, Republic of","Persons","249","units","0","v760373","4.254","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Macedonia, Republic of","Persons","249","units","0","v760373","4.254","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Madeira","Persons","249","units","0","v127059","4.44","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Madeira","Persons","249","units","0","v127059","4.44","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Madeira","Persons","249","units","0","v127059","4.44","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Madeira","Persons","249","units","0","v127059","4.44","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Madeira","Persons","249","units","0","v127059","4.44","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Malta","Persons","249","units","0","v127061","4.45","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Malta","Persons","249","units","0","v127061","4.45","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Malta","Persons","249","units","0","v127061","4.45","1","","","","0"
"2020-03","Nova Scotia","2016A000212","Malta","Persons","249","units","0","v127061","4.45","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Malta","Persons","249","units","0","v127061","4.45","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Moldova","Persons","249","units","0","v127062","4.46","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Moldova","Persons","249","units","0","v127062","4.46","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Moldova","Persons","249","units","0","v127062","4.46","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Moldova","Persons","249","units","0","v127062","4.46","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Moldova","Persons","249","units","0","v127062","4.46","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Monaco","Persons","249","units","0","v127063","4.47","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Monaco","Persons","249","units","0","v127063","4.47","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Monaco","Persons","249","units","0","v127063","4.47","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Monaco","Persons","249","units","0","v127063","4.47","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Monaco","Persons","249","units","0","v127063","4.47","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Montenegro","Persons","249","units","0","v122610473","4.267","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Montenegro","Persons","249","units","0","v122610473","4.267","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Montenegro","Persons","249","units","0","v122610473","4.267","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Montenegro","Persons","249","units","0","v122610473","4.267","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Montenegro","Persons","249","units","0","v122610473","4.267","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Netherlands","Persons","249","units","0","v127090","4.9","8","","","","0"
"2020-01","Nova Scotia","2016A000212","Netherlands","Persons","249","units","0","v127090","4.9","4","","","","0"
"2020-02","Nova Scotia","2016A000212","Netherlands","Persons","249","units","0","v127090","4.9","7","","","","0"
"2020-03","Nova Scotia","2016A000212","Netherlands","Persons","249","units","0","v127090","4.9","3","","","","0"
"2020-04","Nova Scotia","2016A000212","Netherlands","Persons","249","units","0","v127090","4.9","83","","","","0"
"2019-12","Nova Scotia","2016A000212","Norway","Persons","249","units","0","v127064","4.48","9","","","","0"
"2020-01","Nova Scotia","2016A000212","Norway","Persons","249","units","0","v127064","4.48","13","","","","0"
"2020-02","Nova Scotia","2016A000212","Norway","Persons","249","units","0","v127064","4.48","5","","","","0"
"2020-03","Nova Scotia","2016A000212","Norway","Persons","249","units","0","v127064","4.48","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Norway","Persons","249","units","0","v127064","4.48","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Poland","Persons","249","units","0","v127065","4.49","1","","","","0"
"2020-01","Nova Scotia","2016A000212","Poland","Persons","249","units","0","v127065","4.49","6","","","","0"
"2020-02","Nova Scotia","2016A000212","Poland","Persons","249","units","0","v127065","4.49","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Poland","Persons","249","units","0","v127065","4.49","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Poland","Persons","249","units","0","v127065","4.49","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Portugal","Persons","249","units","0","v127091","4.10","1","","","","0"
"2020-01","Nova Scotia","2016A000212","Portugal","Persons","249","units","0","v127091","4.10","3","","","","0"
"2020-02","Nova Scotia","2016A000212","Portugal","Persons","249","units","0","v127091","4.10","6","","","","0"
"2020-03","Nova Scotia","2016A000212","Portugal","Persons","249","units","0","v127091","4.10","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Portugal","Persons","249","units","0","v127091","4.10","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Romania","Persons","249","units","0","v127066","4.50","3","","","","0"
"2020-01","Nova Scotia","2016A000212","Romania","Persons","249","units","0","v127066","4.50","2","","","","0"
"2020-02","Nova Scotia","2016A000212","Romania","Persons","249","units","0","v127066","4.50","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Romania","Persons","249","units","0","v127066","4.50","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Romania","Persons","249","units","0","v127066","4.50","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Russian Federation","Persons","249","units","0","v127067","4.51","7","","","","0"
"2020-01","Nova Scotia","2016A000212","Russian Federation","Persons","249","units","0","v127067","4.51","2","","","","0"
"2020-02","Nova Scotia","2016A000212","Russian Federation","Persons","249","units","0","v127067","4.51","1","","","","0"
"2020-03","Nova Scotia","2016A000212","Russian Federation","Persons","249","units","0","v127067","4.51","1","","","","0"
"2020-04","Nova Scotia","2016A000212","Russian Federation","Persons","249","units","0","v127067","4.51","0","","","","0"
"2019-12","Nova Scotia","2016A000212","San Marino","Persons","249","units","0","v127068","4.52","0","","","","0"
"2020-01","Nova Scotia","2016A000212","San Marino","Persons","249","units","0","v127068","4.52","0","","","","0"
"2020-02","Nova Scotia","2016A000212","San Marino","Persons","249","units","0","v127068","4.52","0","","","","0"
"2020-03","Nova Scotia","2016A000212","San Marino","Persons","249","units","0","v127068","4.52","0","","","","0"
"2020-04","Nova Scotia","2016A000212","San Marino","Persons","249","units","0","v127068","4.52","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Sark","Persons","249","units","0","v122610474","4.264","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Sark","Persons","249","units","0","v122610474","4.264","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Sark","Persons","249","units","0","v122610474","4.264","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Sark","Persons","249","units","0","v122610474","4.264","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Sark","Persons","249","units","0","v122610474","4.264","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Serbia","Persons","249","units","0","v122610476","4.268","1","","","","0"
"2020-01","Nova Scotia","2016A000212","Serbia","Persons","249","units","0","v122610476","4.268","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Serbia","Persons","249","units","0","v122610476","4.268","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Serbia","Persons","249","units","0","v122610476","4.268","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Serbia","Persons","249","units","0","v122610476","4.268","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Slovakia","Persons","249","units","0","v127069","4.53","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Slovakia","Persons","249","units","0","v127069","4.53","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Slovakia","Persons","249","units","0","v127069","4.53","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Slovakia","Persons","249","units","0","v127069","4.53","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Slovakia","Persons","249","units","0","v127069","4.53","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Slovenia","Persons","249","units","0","v127070","4.54","0","","","","0"
"2020-01","Nova Scotia","2016A000212","Slovenia","Persons","249","units","0","v127070","4.54","0","","","","0"
"2020-02","Nova Scotia","2016A000212","Slovenia","Persons","249","units","0","v127070","4.54","0","","","","0"
"2020-03","Nova Scotia","2016A000212","Slovenia","Persons","249","units","0","v127070","4.54","0","","","","0"
"2020-04","Nova Scotia","2016A000212","Slovenia","Persons","249","units","0","v127070","4.54","0","","","","0"
"2019-12","Nova Scotia","2016A000212","Spain","Persons","249","units","0","v127092","4.11","4","","","","0"
"2020-01","Nova Scotia","2016A000212","Spain","Persons","249","units","0","v127092","4.11","1","","","","0"
"2020-02","Nova Scotia","2016A000212","Spain","Persons","249","units","0","v127092","4.11","4","","","","0"
